promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag,is_valid_date_range
1142,Reactivation_Percentage_Discount_1142,Percentage_Discount,43.9,81.24,2024-10-12,2024-11-05,24,Medium_Value,In_App,Reactivation,Unknown,0.096,39430.02,26.14,False,False,False,False,True
1143,Acquisition_Free_Shipping_1143,Free_Shipping,0.0,,2024-12-24,2025-02-20,58,Medium_Value,Website_Banner,Acquisition,Unknown,0.164,16642.41,24.6,False,False,False,False,True
1144,Acquisition_Free_Shipping_1144,Free_Shipping,0.0,19.95,2024-09-30,2024-10-31,31,All_Customers,Push,Acquisition,Home,0.065,48261.02,43.29,False,False,False,False,True
1145,Cross_Sell_Free_Shipping_1145,Free_Shipping,0.0,0.0,2025-03-20,2025-03-25,5,All_Customers,Website_Banner,Cross_Sell,Books,0.236,11839.88,18.4,False,False,False,False,True
1146,Cross_Sell_Free_Shipping_1146,Free_Shipping,0.0,49.62,2024-12-02,2024-12-14,12,All_Customers,Push,Cross_Sell,Books,0.223,14651.1,29.8,False,False,False,False,True
1147,Acquisition_BOGO_1147,BOGO,0.0,0.0,2024-09-24,2024-10-24,30,New_Customer,Push,Acquisition,Clothing,0.07,5672.77,35.2,False,False,False,False,True
1148,Cross_Sell_Free_Shipping_1148,Free_Shipping,0.0,0.0,2025-05-05,2025-05-24,19,Low_Value,Social,Cross_Sell,Unknown,0.137,34855.46,41.64,False,False,False,False,True
1149,Upsell_Free_Shipping_1149,Free_Shipping,0.0,0.0,2024-10-08,2024-10-18,10,All_Customers,In_App,Upsell,Home,0.094,30080.04,44.21,False,False,False,False,True
1150,Acquisition_Percentage_Discount_1150,Percentage_Discount,38.8,9.64,2025-02-07,2025-03-20,41,All_Customers,SMS,Acquisition,Unknown,0.208,18002.53,23.7,False,False,False,False,True
1151,Upsell_Fixed_Amount_1151,Fixed_Amount,10.11,44.82,2025-06-09,2025-06-23,14,Medium_Value,Email,Upsell,Clothing,0.18,9848.2,36.52,False,False,False,False,True
1152,Acquisition_Fixed_Amount_1152,Fixed_Amount,28.87,25.88,2025-07-03,2025-07-17,14,All_Customers,Email,Acquisition,Unknown,0.106,39561.7,6.77,False,False,False,False,True
1153,Retention_Free_Shipping_1153,Free_Shipping,0.0,5.35,2025-09-08,2025-09-24,16,Lapsed,In_App,Retention,Unknown,0.208,2289.09,6.38,False,False,False,False,True
1154,Retention_BOGO_1154,BOGO,0.0,0.0,2024-09-15,2024-09-19,4,All_Customers,Push,Retention,Unknown,0.072,44437.02,33.08,False,False,False,False,True
1155,Reactivation_Free_Shipping_1155,Free_Shipping,0.0,0.0,2024-07-17,2024-08-25,39,High_Value,Email,Reactivation,Unknown,0.071,14947.77,6.2,False,False,False,False,True
1156,Upsell_Free_Shipping_1156,Free_Shipping,0.0,0.0,2025-04-17,2025-04-30,13,Low_Value,In_App,Upsell,Books,0.07,34493.4,22.92,False,False,False,False,True
1157,Reactivation_Free_Shipping_1157,Free_Shipping,0.0,68.83,2025-01-09,2025-02-13,35,High_Value,Push,Reactivation,Beauty,0.14,46526.66,29.1,False,False,False,False,True
1158,Cross_Sell_Free_Shipping_1158,Free_Shipping,0.0,43.82,2024-07-13,2024-07-24,11,Lapsed,Social,Cross_Sell,Books,0.239,32562.19,10.1,False,False,False,False,True
1159,Upsell_Free_Shipping_1159,Free_Shipping,0.0,23.4,2024-09-19,2024-10-08,19,Low_Value,SMS,Upsell,Unknown,0.213,7216.15,6.81,False,False,False,False,True
1160,Retention_Fixed_Amount_1160,Fixed_Amount,46.85,0.0,2024-11-21,2024-12-10,19,All_Customers,Push,Retention,Unknown,0.229,45211.37,30.89,False,False,False,False,True
1161,Acquisition_Fixed_Amount_1161,Fixed_Amount,86.97,62.42,2024-08-01,2024-09-27,57,Low_Value,Website_Banner,Acquisition,Clothing,0.101,5676.37,42.3,False,False,False,False,True
1162,Acquisition_BOGO_1162,BOGO,0.0,0.0,2025-03-27,2025-04-15,19,Lapsed,Push,Acquisition,Electronics,0.201,25711.25,15.12,False,False,False,False,True
1163,Retention_Percentage_Discount_1163,Percentage_Discount,28.9,0.0,2025-08-30,2025-09-03,4,All_Customers,SMS,Retention,Unknown,0.23,38131.07,45.62,False,False,False,False,True
1164,Reactivation_BOGO_1164,BOGO,0.0,0.0,2025-03-03,2025-04-11,39,Lapsed,Social,Reactivation,Home,0.139,45481.41,29.64,False,False,False,False,True
1165,Retention_Percentage_Discount_1165,Percentage_Discount,,99.94,2025-04-30,2025-05-19,19,All_Customers,Website_Banner,Retention,Unknown,0.175,29564.45,38.28,False,True,False,False,True
1166,Reactivation_Percentage_Discount_1166,Percentage_Discount,47.1,0.0,2025-02-10,2025-03-19,37,High_Value,Push,Reactivation,Electronics,0.213,16507.29,28.33,False,False,False,False,True
1167,Retention_BOGO_1167,BOGO,0.0,87.27,2025-07-16,2025-07-25,9,All_Customers,In_App,Retention,Unknown,0.076,40453.09,46.67,False,False,False,False,True
1168,Acquisition_Free_Shipping_1168,Free_Shipping,0.0,3.8,2024-10-24,2024-11-16,23,High_Value,Push,Acquisition,Sports,0.124,49282.75,19.71,False,False,False,False,True
1169,Cross_Sell_Percentage_Discount_1169,Percentage_Discount,22.9,0.0,2024-08-01,2024-08-21,20,All_Customers,SMS,Cross_Sell,Electronics,0.059,35514.06,9.51,False,False,False,False,True
1170,Reactivation_Percentage_Discount_1170,Percentage_Discount,40.5,27.82,2025-08-14,2025-09-23,40,Lapsed,Social,Reactivation,Beauty,0.079,22057.87,14.33,False,False,False,False,True
1171,Upsell_Percentage_Discount_1171,Percentage_Discount,7.6,0.0,2025-03-15,2025-03-28,13,Lapsed,SMS,Upsell,Books,0.141,7326.1,46.81,False,False,False,False,True
1172,Cross_Sell_BOGO_1172,BOGO,0.0,54.48,2024-11-23,2024-12-03,10,Low_Value,Website_Banner,Cross_Sell,Unknown,0.181,36465.16,46.01,False,False,False,False,True
1173,Upsell_BOGO_1173,BOGO,0.0,0.0,2025-06-10,2025-06-19,9,High_Value,Email,Upsell,Unknown,0.157,1549.42,9.85,False,False,False,False,True
1174,Reactivation_BOGO_1174,BOGO,0.0,57.76,2025-07-13,2025-08-08,26,Low_Value,In_App,Reactivation,Unknown,0.23,9202.9,6.05,False,False,False,False,True
1175,Retention_Free_Shipping_1175,Free_Shipping,0.0,0.0,2024-10-10,2024-10-14,4,High_Value,Push,Retention,Electronics,0.059,42002.99,37.47,False,False,False,False,True
1176,Acquisition_Free_Shipping_1176,Free_Shipping,0.0,83.16,2024-08-14,2024-09-10,27,Medium_Value,Website_Banner,Acquisition,Beauty,0.104,7644.02,31.84,False,False,False,False,True
1177,Retention_BOGO_1177,BOGO,0.0,37.28,2025-03-04,2025-03-19,15,Lapsed,Push,Retention,Unknown,0.236,11402.55,28.02,False,False,False,False,True
1178,Upsell_Fixed_Amount_1178,Fixed_Amount,97.67,0.0,2024-08-28,2024-09-16,19,Medium_Value,Email,Upsell,Beauty,0.067,3925.85,31.84,False,False,False,False,True
1179,Retention_BOGO_1179,BOGO,0.0,99.66,2025-06-15,2025-06-18,3,Medium_Value,Email,Retention,Electronics,0.232,23934.59,14.21,False,False,False,False,True
1180,Cross_Sell_Percentage_Discount_1180,Percentage_Discount,17.7,49.64,2024-07-29,2024-08-10,12,Low_Value,Push,Cross_Sell,Clothing,0.161,5549.45,37.26,False,False,False,False,True
1181,Upsell_Fixed_Amount_1181,Fixed_Amount,45.92,0.0,2025-04-17,2025-04-24,7,High_Value,Website_Banner,Upsell,Unknown,0.154,20832.19,10.71,False,False,False,False,True
1182,Retention_Free_Shipping_1182,Free_Shipping,0.0,0.0,2025-09-12,2025-09-16,4,All_Customers,Email,Retention,Unknown,0.197,48386.72,21.16,False,False,False,False,True
1183,Cross_Sell_BOGO_1183,BOGO,0.0,67.93,2024-12-28,2025-01-01,4,New_Customer,In_App,Cross_Sell,Unknown,0.058,8907.4,37.66,False,False,False,False,True
1184,Retention_BOGO_1184,BOGO,0.0,95.28,2025-02-13,2025-03-05,20,All_Customers,Push,Retention,Home,0.226,11202.0,5.63,False,False,False,False,True
1185,Cross_Sell_Fixed_Amount_1185,Fixed_Amount,14.07,,2025-02-05,2025-02-15,10,High_Value,Email,Cross_Sell,Home,0.083,20425.68,32.71,False,False,False,False,True
1186,Upsell_Percentage_Discount_1186,Percentage_Discount,48.1,0.0,2025-03-11,2025-04-01,21,Lapsed,Push,Upsell,Unknown,0.193,48541.92,23.55,False,False,False,False,True
1187,Cross_Sell_Free_Shipping_1187,Free_Shipping,0.0,0.78,2024-09-27,2024-10-07,10,New_Customer,Push,Cross_Sell,Sports,0.127,22055.28,10.72,False,False,False,False,True
1188,Acquisition_Percentage_Discount_1188,Percentage_Discount,20.1,49.99,2025-06-26,2025-07-28,32,Low_Value,SMS,Acquisition,Unknown,0.06,17400.16,44.44,False,False,False,False,True
1189,Reactivation_Fixed_Amount_1189,Fixed_Amount,83.93,17.04,2024-12-05,2025-01-14,40,Medium_Value,SMS,Reactivation,Unknown,0.056,22945.09,39.65,False,False,False,False,True
1190,Retention_Fixed_Amount_1190,Fixed_Amount,85.84,61.7,2025-03-22,2025-04-12,21,New_Customer,Website_Banner,Retention,Unknown,0.138,9628.7,16.25,False,False,False,False,True
1191,Acquisition_Fixed_Amount_1191,Fixed_Amount,78.37,7.66,2025-01-26,2025-02-09,14,New_Customer,In_App,Acquisition,Unknown,0.058,46870.69,19.32,False,False,False,False,True
1192,Retention_Percentage_Discount_1192,Percentage_Discount,40.8,3.48,2024-12-29,2025-01-12,14,New_Customer,Push,Retention,Clothing,0.133,24153.39,42.72,False,False,False,False,True
1193,Cross_Sell_Free_Shipping_1193,Free_Shipping,0.0,0.0,2024-07-15,2024-07-30,15,Low_Value,Social,Cross_Sell,Unknown,0.106,28542.83,17.57,False,False,False,False,True
1194,Reactivation_Fixed_Amount_1194,Fixed_Amount,42.39,48.35,2025-05-15,2025-06-21,37,High_Value,Social,Reactivation,Unknown,0.077,2015.7,16.12,False,False,False,False,True
1195,Acquisition_Fixed_Amount_1195,Fixed_Amount,50.06,95.51,2025-07-18,2025-08-30,43,Medium_Value,In_App,Acquisition,Beauty,0.059,27004.2,42.23,False,False,False,False,True
1196,Acquisition_BOGO_1196,BOGO,0.0,0.0,2025-03-17,2025-04-02,16,Lapsed,In_App,Acquisition,Unknown,0.058,45122.71,45.09,False,False,False,False,True
1197,Retention_Percentage_Discount_1197,Percentage_Discount,33.5,0.0,2025-04-19,2025-04-29,10,Lapsed,In_App,Retention,Unknown,0.156,28253.14,9.41,False,False,False,False,True
1198,Acquisition_Percentage_Discount_1198,Percentage_Discount,11.6,13.99,2025-08-06,2025-09-30,55,Lapsed,SMS,Acquisition,Electronics,0.183,7971.02,16.78,False,False,False,False,True
1199,Reactivation_Free_Shipping_1199,Free_Shipping,0.0,,2025-07-25,2025-08-10,16,Low_Value,Push,Reactivation,Clothing,0.128,29052.38,46.28,False,False,False,False,True
1200,Acquisition_Percentage_Discount_1200,Percentage_Discount,29.2,0.0,2025-06-06,2025-07-17,41,High_Value,Website_Banner,Acquisition,Electronics,0.063,1509.81,33.68,False,False,False,False,True
1201,Reactivation_Fixed_Amount_1201,Fixed_Amount,41.28,,2025-01-16,2025-02-27,42,All_Customers,Push,Reactivation,Clothing,0.208,6707.24,31.9,False,False,False,False,True
1202,Acquisition_Fixed_Amount_1202,Fixed_Amount,10.86,82.86,2024-12-10,2024-11-13,27,New_Customer,Website_Banner,Acquisition,Unknown,0.21,20851.56,8.02,True,False,False,False,False
1203,Retention_BOGO_1203,BOGO,0.0,0.0,2025-05-15,2025-05-27,12,New_Customer,SMS,Retention,Unknown,0.215,33040.68,17.38,False,False,False,False,True
1204,Retention_Fixed_Amount_1204,Fixed_Amount,97.09,49.98,2025-07-28,2025-08-14,17,Medium_Value,Email,Retention,Unknown,0.176,11482.67,17.42,False,False,False,False,True
1205,Reactivation_Free_Shipping_1205,Free_Shipping,0.0,28.27,2025-01-31,2025-03-18,46,All_Customers,SMS,Reactivation,Electronics,0.106,44701.24,47.64,False,False,False,False,True
1206,Upsell_Percentage_Discount_1206,Percentage_Discount,6.5,83.18,2025-03-18,2025-03-21,3,New_Customer,SMS,Upsell,Unknown,0.173,44473.29,43.35,False,False,False,False,True
1207,Acquisition_Fixed_Amount_1207,Fixed_Amount,44.29,0.0,2024-09-08,2024-09-26,18,Lapsed,In_App,Acquisition,Unknown,0.118,29665.04,20.66,False,False,False,False,True
1208,Retention_Percentage_Discount_1208,Percentage_Discount,43.0,0.0,2024-09-24,2024-09-28,4,High_Value,Website_Banner,Retention,Unknown,0.211,27888.98,22.33,False,False,False,False,True
1209,Cross_Sell_Free_Shipping_1209,Free_Shipping,0.0,3.74,2025-09-04,2025-09-24,20,New_Customer,Website_Banner,Cross_Sell,Beauty,0.095,27498.83,37.46,False,False,False,False,True
1210,Upsell_BOGO_1210,BOGO,0.0,63.34,2024-10-19,2024-10-27,8,Low_Value,Social,Upsell,Unknown,0.243,25400.02,27.83,False,False,False,False,True
1211,Retention_Percentage_Discount_1211,Percentage_Discount,30.9,,2025-09-21,2025-09-25,4,All_Customers,Push,Retention,Unknown,0.232,45293.7,39.5,False,False,False,False,True
1212,Reactivation_BOGO_1212,BOGO,0.0,0.0,2024-09-12,2024-10-06,24,Low_Value,Email,Reactivation,Unknown,0.092,15804.2,17.86,False,False,False,False,True
1213,Upsell_BOGO_1213,BOGO,0.0,75.48,2024-10-01,2024-10-18,17,New_Customer,In_App,Upsell,Unknown,0.144,48820.23,31.62,False,False,False,False,True
1214,Acquisition_BOGO_1214,BOGO,0.0,10.77,2025-05-09,2025-07-01,53,High_Value,Push,Acquisition,Sports,0.168,42166.41,29.06,False,False,False,False,True
1215,Reactivation_Free_Shipping_1215,Free_Shipping,0.0,26.7,2025-05-26,2025-06-12,17,New_Customer,Push,Reactivation,Unknown,0.084,36930.14,31.28,False,False,False,False,True
1216,Reactivation_Fixed_Amount_1216,Fixed_Amount,11.81,1.83,2025-01-22,2025-03-11,48,High_Value,In_App,Reactivation,Beauty,0.164,5801.07,34.42,False,False,False,False,True
1217,Cross_Sell_Percentage_Discount_1217,Percentage_Discount,17.2,7.96,2025-02-20,2025-02-23,3,Lapsed,Email,Cross_Sell,Clothing,0.181,31351.35,45.35,False,False,False,False,True
1218,Reactivation_BOGO_1218,BOGO,0.0,19.55,2025-05-31,2025-07-18,48,New_Customer,Push,Reactivation,Home,0.193,49564.8,28.14,False,False,False,False,True
1219,Cross_Sell_Free_Shipping_1219,Free_Shipping,0.0,89.89,2025-03-14,2025-03-20,6,High_Value,Website_Banner,Cross_Sell,Home,0.079,48564.05,10.86,False,False,False,False,True
1220,Cross_Sell_Percentage_Discount_1220,Percentage_Discount,,40.14,2025-08-24,2025-08-29,5,Low_Value,Email,Cross_Sell,Unknown,0.172,16291.54,48.85,False,True,False,False,True
1221,Reactivation_BOGO_1221,BOGO,0.0,0.0,2025-05-01,2025-06-10,40,All_Customers,SMS,Reactivation,Unknown,0.16,7784.06,34.67,False,False,False,False,True
1222,Retention_Percentage_Discount_1222,Percentage_Discount,35.4,18.36,2024-12-21,2024-12-29,8,All_Customers,Email,Retention,Unknown,0.237,33985.49,17.73,False,False,False,False,True
1223,Retention_Fixed_Amount_1223,Fixed_Amount,74.0,0.0,2025-03-07,2025-03-17,10,Medium_Value,SMS,Retention,Sports,0.199,45249.75,14.16,False,False,False,False,True
1224,Upsell_Free_Shipping_1224,Free_Shipping,0.0,54.5,2024-08-20,2024-09-10,21,High_Value,In_App,Upsell,Books,0.204,8574.22,15.2,False,False,False,False,True
1225,Reactivation_Percentage_Discount_1225,Percentage_Discount,48.4,0.0,2024-08-11,2024-09-17,37,Lapsed,SMS,Reactivation,Unknown,0.131,46457.17,24.28,False,False,False,False,True
1226,Acquisition_Free_Shipping_1226,Free_Shipping,0.0,6.66,2024-09-03,2024-09-23,20,Low_Value,In_App,Acquisition,Home,0.134,6577.58,15.26,False,False,False,False,True
1227,Acquisition_Fixed_Amount_1227,Fixed_Amount,27.56,25.18,2025-06-26,2025-08-19,54,Low_Value,Email,Acquisition,Beauty,0.236,42141.41,8.57,False,False,False,False,True
1228,Acquisition_Percentage_Discount_1228,Percentage_Discount,48.6,91.24,2024-11-28,2024-11-11,17,High_Value,Email,Acquisition,Home,0.106,28391.33,47.9,True,False,False,False,False
1229,Reactivation_Percentage_Discount_1229,Percentage_Discount,9.9,88.09,2024-11-07,2024-12-07,30,New_Customer,Website_Banner,Reactivation,Electronics,0.242,2142.75,46.34,False,False,False,False,True
1230,Upsell_Free_Shipping_1230,Free_Shipping,0.0,76.31,2025-03-12,2025-03-31,19,Medium_Value,Social,Upsell,Sports,0.143,47203.53,12.7,False,False,False,False,True
1231,Reactivation_BOGO_1231,BOGO,0.0,83.37,2025-03-07,2025-04-12,36,Medium_Value,In_App,Reactivation,Unknown,0.204,14474.17,36.93,False,False,False,False,True
1232,Acquisition_Free_Shipping_1232,Free_Shipping,0.0,0.0,2025-02-09,2025-03-01,20,Low_Value,SMS,Acquisition,Electronics,0.2,46300.11,37.06,False,False,False,False,True
1233,Acquisition_Percentage_Discount_1233,Percentage_Discount,29.5,12.78,2025-04-18,2025-05-27,39,New_Customer,Email,Acquisition,Unknown,0.109,16580.02,7.31,False,False,False,False,True
1234,Reactivation_BOGO_1234,BOGO,0.0,13.29,2025-02-18,2025-03-25,35,All_Customers,Email,Reactivation,Books,0.065,43576.75,22.31,False,False,False,False,True
1235,Cross_Sell_Free_Shipping_1235,Free_Shipping,0.0,,2025-04-10,2025-04-18,8,New_Customer,Social,Cross_Sell,Unknown,0.155,19692.83,37.31,False,False,False,False,True
1236,Reactivation_Fixed_Amount_1236,Fixed_Amount,27.73,93.93,2024-11-21,2024-12-21,30,Low_Value,Website_Banner,Reactivation,Unknown,0.065,43712.02,8.21,False,False,False,False,True
1237,Retention_Percentage_Discount_1237,Percentage_Discount,38.8,79.55,2025-05-05,2025-05-26,21,All_Customers,Push,Retention,Unknown,0.084,14579.98,9.86,False,False,False,False,True
1238,Reactivation_Fixed_Amount_1238,Fixed_Amount,81.56,0.0,2025-02-08,2025-03-31,51,Lapsed,Website_Banner,Reactivation,Unknown,0.176,43254.12,24.56,False,False,False,False,True
1239,Reactivation_Fixed_Amount_1239,Fixed_Amount,38.77,95.31,2024-09-11,2024-10-16,35,Medium_Value,Website_Banner,Reactivation,Unknown,0.169,38985.54,37.1,False,False,False,False,True
1240,Retention_BOGO_1240,BOGO,0.0,64.69,2025-03-07,2025-03-13,6,New_Customer,SMS,Retention,Home,0.095,32106.3,41.1,False,False,False,False,True
1241,Upsell_BOGO_1241,BOGO,0.0,0.0,2025-07-04,2025-07-10,6,Low_Value,Push,Upsell,Clothing,0.174,32057.55,27.6,False,False,False,False,True
1242,Retention_Fixed_Amount_1242,Fixed_Amount,30.13,94.26,2025-09-15,2025-09-25,10,Lapsed,Website_Banner,Retention,Unknown,0.177,17628.89,42.26,False,False,False,False,True
1243,Cross_Sell_Fixed_Amount_1243,Fixed_Amount,7.02,94.76,2024-07-27,2024-08-03,7,All_Customers,Website_Banner,Cross_Sell,Clothing,0.23,21052.16,32.07,False,False,False,False,True
1244,Cross_Sell_Percentage_Discount_1244,Percentage_Discount,49.2,0.0,2024-09-05,2024-09-17,12,Medium_Value,Email,Cross_Sell,Books,0.106,6533.87,29.02,False,False,False,False,True
1245,Retention_Fixed_Amount_1245,Fixed_Amount,79.27,0.0,2024-07-05,2024-07-21,16,High_Value,Push,Retention,Unknown,0.241,30939.93,32.38,False,False,False,False,True
1246,Retention_Free_Shipping_1246,Free_Shipping,0.0,,2025-02-12,2025-02-17,5,Medium_Value,In_App,Retention,Unknown,0.068,37931.1,24.09,False,False,False,False,True
1247,Reactivation_BOGO_1247,BOGO,0.0,,2024-08-17,2024-09-07,21,Medium_Value,Social,Reactivation,Beauty,0.201,4915.95,30.75,False,False,False,False,True
1248,Acquisition_BOGO_1248,BOGO,0.0,71.17,2024-12-20,2025-01-20,31,Low_Value,In_App,Acquisition,Clothing,0.088,49914.36,33.15,False,False,False,False,True
1249,Cross_Sell_Fixed_Amount_1249,Fixed_Amount,38.0,0.0,2024-07-10,2024-07-25,15,Medium_Value,Social,Cross_Sell,Clothing,0.139,33072.24,9.32,False,False,False,False,True
1250,Cross_Sell_BOGO_1250,BOGO,0.0,0.0,2025-08-12,2025-09-01,20,New_Customer,SMS,Cross_Sell,Beauty,0.24,25049.13,39.59,False,False,False,False,True
1251,Acquisition_BOGO_1251,BOGO,0.0,0.0,2025-02-03,2025-03-23,48,High_Value,In_App,Acquisition,Beauty,0.126,16619.48,37.6,False,False,False,False,True
1252,Retention_BOGO_1252,BOGO,0.0,0.0,2024-10-24,2024-10-27,3,New_Customer,SMS,Retention,Unknown,0.204,29043.79,24.42,False,False,False,False,True
1253,Acquisition_Percentage_Discount_1253,Percentage_Discount,12.6,89.06,2025-07-07,2025-08-31,55,New_Customer,SMS,Acquisition,Sports,0.138,37007.1,25.42,False,False,False,False,True
1254,Upsell_Fixed_Amount_1254,Fixed_Amount,53.67,83.76,2025-06-12,2025-06-27,15,All_Customers,SMS,Upsell,Unknown,0.207,20011.83,38.05,False,False,False,False,True
1255,Upsell_Percentage_Discount_1255,Percentage_Discount,36.9,83.7,2025-06-30,2025-07-21,21,All_Customers,Social,Upsell,Sports,0.212,4289.01,44.77,False,False,False,False,True
1256,Reactivation_Percentage_Discount_1256,Percentage_Discount,42.6,0.0,2025-07-11,2025-08-17,37,High_Value,In_App,Reactivation,Unknown,0.061,4164.83,27.42,False,False,False,False,True
1257,Upsell_Fixed_Amount_1257,Fixed_Amount,22.55,43.11,2025-01-03,2025-01-21,18,All_Customers,Email,Upsell,Unknown,0.071,42931.0,6.07,False,False,False,False,True
1258,Cross_Sell_Percentage_Discount_1258,Percentage_Discount,30.1,0.0,2024-09-09,2024-09-14,5,New_Customer,In_App,Cross_Sell,Books,0.083,26425.98,21.81,False,False,False,False,True
1259,Acquisition_Fixed_Amount_1259,Fixed_Amount,92.48,29.4,2025-04-25,2025-06-17,53,Medium_Value,Push,Acquisition,Clothing,0.153,28933.07,8.36,False,False,False,False,True
1260,Retention_BOGO_1260,BOGO,0.0,54.13,2025-05-26,2025-06-06,11,Lapsed,Website_Banner,Retention,Beauty,0.179,13976.02,9.57,False,False,False,False,True
1261,Reactivation_Fixed_Amount_1261,Fixed_Amount,15.62,32.15,2024-12-06,2025-01-27,52,Medium_Value,Email,Reactivation,Unknown,0.055,43367.75,38.64,False,False,False,False,True
1262,Acquisition_BOGO_1262,BOGO,0.0,0.0,2024-10-24,2024-12-23,60,Low_Value,Social,Acquisition,Clothing,0.132,33323.34,49.22,False,False,False,False,True
1263,Reactivation_Free_Shipping_1263,Free_Shipping,0.0,0.0,2024-08-25,2024-09-20,26,Medium_Value,Website_Banner,Reactivation,Unknown,0.245,14669.06,34.8,False,False,False,False,True
1264,Acquisition_Percentage_Discount_1264,Percentage_Discount,20.1,0.0,2024-11-26,2024-12-11,15,High_Value,Email,Acquisition,Home,0.077,1227.62,6.45,False,False,False,False,True
1265,Reactivation_Percentage_Discount_1265,Percentage_Discount,19.4,0.0,2024-11-17,2025-01-01,45,Low_Value,Email,Reactivation,Unknown,0.093,4762.35,23.88,False,False,False,False,True
1266,Upsell_Free_Shipping_1266,Free_Shipping,0.0,0.0,2024-10-02,2024-10-09,7,All_Customers,Email,Upsell,Unknown,0.213,47887.58,36.14,False,False,False,False,True
1267,Upsell_Fixed_Amount_1267,Fixed_Amount,83.3,41.28,2024-12-20,2024-12-27,7,High_Value,Push,Upsell,Unknown,0.097,49705.17,9.41,False,False,False,False,True
1268,Retention_Fixed_Amount_1268,Fixed_Amount,72.69,0.0,2025-06-13,2025-07-03,20,High_Value,Email,Retention,Electronics,0.169,43541.95,26.37,False,False,False,False,True
1269,Acquisition_Free_Shipping_1269,Free_Shipping,0.0,12.33,2025-02-12,2024-12-29,45,All_Customers,Email,Acquisition,Books,0.055,36933.07,11.01,True,False,False,False,False
1270,Cross_Sell_BOGO_1270,BOGO,0.0,44.05,2024-11-01,2024-11-16,15,Low_Value,Social,Cross_Sell,Sports,0.117,9894.32,25.53,False,False,False,False,True
1271,Acquisition_Percentage_Discount_1271,Percentage_Discount,6.6,0.0,2025-01-10,2025-02-05,26,High_Value,Push,Acquisition,Unknown,0.113,40978.03,8.76,False,False,False,False,True
1272,Cross_Sell_Fixed_Amount_1272,Fixed_Amount,48.81,72.97,2025-06-18,2025-07-03,15,High_Value,Social,Cross_Sell,Beauty,0.221,36606.46,43.52,False,False,False,False,True
1273,Cross_Sell_Percentage_Discount_1273,Percentage_Discount,47.8,0.0,2024-11-19,2024-12-09,20,Low_Value,Social,Cross_Sell,Beauty,0.193,41846.24,33.63,False,False,False,False,True
1274,Reactivation_BOGO_1274,BOGO,0.0,42.33,2025-07-06,2025-08-12,37,Medium_Value,SMS,Reactivation,Unknown,0.216,49436.18,39.99,False,False,False,False,True
1275,Retention_Fixed_Amount_1275,Fixed_Amount,48.36,0.13,2024-09-13,2024-09-16,3,Lapsed,Website_Banner,Retention,Home,0.211,29166.21,29.64,False,False,False,False,True
1276,Reactivation_Free_Shipping_1276,Free_Shipping,0.0,17.63,2025-04-03,2025-05-20,47,All_Customers,In_App,Reactivation,Unknown,0.118,14943.8,16.95,False,False,False,False,True
1277,Cross_Sell_Free_Shipping_1277,Free_Shipping,0.0,85.47,2025-07-31,2025-08-07,7,Lapsed,Social,Cross_Sell,Unknown,0.195,10294.15,5.87,False,False,False,False,True
1278,Acquisition_Percentage_Discount_1278,Percentage_Discount,8.3,59.48,2025-04-08,2025-06-03,56,Low_Value,SMS,Acquisition,Unknown,0.102,12709.68,32.65,False,False,False,False,True
1279,Cross_Sell_Percentage_Discount_1279,Percentage_Discount,44.7,23.48,2024-10-25,2024-10-11,14,High_Value,Website_Banner,Cross_Sell,Unknown,0.225,18693.3,34.73,True,False,False,False,False
1280,Upsell_Percentage_Discount_1280,Percentage_Discount,29.1,64.51,2025-03-20,2025-04-10,21,All_Customers,SMS,Upsell,Unknown,0.105,6843.28,19.03,False,False,False,False,True
1281,Reactivation_Free_Shipping_1281,Free_Shipping,0.0,0.0,2025-01-21,2025-02-24,34,High_Value,Email,Reactivation,Unknown,0.201,45660.1,42.49,False,False,False,False,True
1282,Cross_Sell_BOGO_1282,BOGO,0.0,40.33,2025-01-22,2025-02-02,11,Lapsed,Website_Banner,Cross_Sell,Unknown,0.08,32587.6,19.43,False,False,False,False,True
1283,Retention_Percentage_Discount_1283,Percentage_Discount,16.5,76.5,2024-12-21,2025-01-05,15,Medium_Value,In_App,Retention,Unknown,0.178,49423.58,34.11,False,False,False,False,True
1284,Cross_Sell_Free_Shipping_1284,Free_Shipping,0.0,42.47,2025-03-15,2025-03-21,6,Low_Value,In_App,Cross_Sell,Electronics,0.19,43159.4,27.58,False,False,False,False,True
1285,Acquisition_Percentage_Discount_1285,Percentage_Discount,47.7,13.71,2025-03-27,2025-05-24,58,All_Customers,In_App,Acquisition,Clothing,0.211,37741.3,42.97,False,False,False,False,True
1286,Upsell_BOGO_1286,BOGO,0.0,0.0,2025-05-01,2025-05-11,10,All_Customers,Push,Upsell,Sports,0.152,33536.01,43.79,False,False,False,False,True
1287,Reactivation_Fixed_Amount_1287,Fixed_Amount,42.64,4.21,2024-08-05,2024-09-17,43,Medium_Value,Push,Reactivation,Unknown,0.211,31052.25,36.36,False,False,False,False,True
