order_item_id,order_id,product_id,product_category,quantity,unit_price,item_revenue,line_total,promotion_id,attributed_to_promo,invalid_quantity_flag,invalid_unit_price_flag,promo_attributed_without_promotion_id_flag,invalid_promotion_reference_flag
32722,3116,727,Books,3.0,34.99,104.97,104.97,,False,False,False,False,False
32723,9937,639,Electronics,3.0,110.37,331.11,331.11,,False,False,False,False,False
32724,2381,436,Electronics,3.0,389.86,1169.58,1169.58,,False,False,False,False,False
32725,6634,412,Books,2.0,29.55,59.1,59.1,659.0,True,False,False,False,False
32726,11693,110,Electronics,3.0,133.21,399.63,399.63,,False,False,False,False,False
32727,12812,396,Beauty,1.0,78.95,78.95,78.95,,False,False,False,False,False
32728,4430,148,Home,3.0,294.77,884.31,884.31,,False,False,False,False,False
32729,319,922,Clothing,1.0,41.27,41.27,41.27,,False,False,False,False,False
32730,4036,364,Beauty,1.0,44.1,44.1,44.1,,False,False,False,False,False
32731,288,458,Sports,1.0,85.06,85.06,85.06,,False,False,False,False,False
32732,7696,415,Electronics,2.0,298.56,597.12,597.12,460.0,True,False,False,False,False
32733,3144,390,Clothing,2.0,118.24,236.48,236.48,,False,False,False,False,False
32734,5392,932,Clothing,2.0,199.63,399.26,399.26,,False,False,False,False,False
32735,11948,790,Home,2.0,175.88,351.76,351.76,,False,False,False,False,False
32736,13364,319,Clothing,1.0,160.14,160.14,160.14,1119.0,True,False,False,False,False
32737,437,350,Electronics,2.0,182.34,364.68,364.68,,False,False,False,False,False
32738,5535,38,Home,3.0,193.6,580.8,580.8,,False,False,False,False,False
32739,13451,721,Sports,3.0,227.04,681.12,681.12,,False,False,False,False,False
32740,10057,926,Beauty,3.0,132.05,396.15,396.15,,False,False,False,False,False
32741,7426,247,Clothing,2.0,30.8,61.6,61.6,,False,False,False,False,False
32742,177,328,Sports,3.0,108.98,326.94,326.94,,False,False,False,False,False
32743,12613,704,Home,2.0,184.05,368.1,368.1,,False,False,False,False,False
32744,13471,490,Clothing,1.0,91.67,91.67,91.67,,False,False,False,False,False
32745,10895,420,Electronics,2.0,155.6,311.2,311.2,,False,False,False,False,False
32746,1851,215,Electronics,2.0,158.41,316.82,316.82,825.0,True,False,False,False,False
32747,5937,529,Electronics,2.0,324.03,648.06,648.06,,False,False,False,False,False
32748,2105,341,Clothing,3.0,53.53,160.59,160.59,,False,False,False,False,False
32749,2257,872,Home,2.0,260.72,521.44,521.44,,False,False,False,False,False
32750,11423,579,Electronics,1.0,78.85,78.85,78.85,,False,False,False,False,False
32751,5163,797,Beauty,3.0,114.21,342.63,342.63,,False,False,False,False,False
32752,123,568,Clothing,1.0,112.47,112.47,112.47,,False,False,False,False,False
32753,13464,426,Clothing,1.0,86.7,86.7,86.7,,False,False,False,False,False
32754,9284,690,Books,2.0,11.13,22.26,22.26,,False,False,False,False,False
32755,9304,69,Electronics,3.0,341.07,1023.21,1023.21,65.0,True,False,False,False,False
32756,9303,487,Home,1.0,104.53,104.53,104.53,1130.0,True,False,False,False,False
32757,9644,494,Books,1.0,18.22,18.22,18.22,,False,False,False,False,False
32758,10693,855,Books,3.0,19.4,58.2,58.2,180.0,True,False,False,False,False
32759,12631,608,Beauty,2.0,61.45,122.9,122.9,,False,False,False,False,False
32760,3844,586,Sports,2.0,67.82,135.64,135.64,,False,False,False,False,False
32761,14891,142,Sports,2.0,213.26,426.52,426.52,,False,False,False,False,False
32762,12488,932,Home,1.0,189.08,189.08,189.08,1273.0,True,False,False,False,False
32763,3682,946,Clothing,2.0,167.54,335.08,335.08,,False,False,False,False,False
32764,12739,132,Sports,2.0,166.12,332.24,332.24,77.0,True,False,False,False,False
32765,14855,609,Clothing,1.0,195.69,195.69,195.69,,False,False,False,False,False
32766,7340,831,Beauty,2.0,131.09,262.18,262.18,,False,False,False,False,False
32767,4150,590,Sports,2.0,167.03,334.06,334.06,,False,False,False,False,False
32768,8318,762,Beauty,1.0,69.35,69.35,69.35,,False,False,False,False,False
32769,952,732,Electronics,2.0,474.67,949.34,949.34,,False,False,False,False,False
32770,9399,421,Electronics,2.0,397.15,794.3,794.3,,False,False,False,False,False
32771,10790,511,Books,2.0,21.91,43.82,43.82,,False,False,False,False,False
32772,7869,441,Books,3.0,13.24,39.72,39.72,,False,False,False,False,False
32773,12757,811,Home,1.0,29.37,29.37,29.37,,False,False,False,False,False
32774,12950,522,Clothing,2.0,38.06,76.12,76.12,65.0,True,False,False,False,False
32775,9817,747,Books,1.0,30.19,30.19,30.19,,False,False,False,False,False
32776,11414,783,Sports,1.0,45.78,45.78,45.78,910.0,True,False,False,False,False
32777,5193,837,Home,1.0,39.5,39.5,39.5,1488.0,True,False,False,False,False
32778,13965,176,Home,2.0,253.54,507.08,507.08,,False,False,False,False,False
32779,3934,714,Beauty,1.0,42.07,42.07,42.07,,False,False,False,False,False
32780,6459,780,Books,3.0,18.05,54.15,54.15,1497.0,True,False,False,False,False
32781,12558,142,Books,1.0,48.55,48.55,48.55,,False,False,False,False,False
32782,13122,290,Sports,2.0,134.19,268.38,268.38,,False,False,False,False,False
32783,8375,486,Beauty,3.0,50.82,152.46,152.46,,False,False,False,False,False
32784,9240,74,Clothing,2.0,32.11,64.22,64.22,386.0,True,False,False,False,False
32785,8168,723,Beauty,2.0,15.39,30.78,30.78,1300.0,True,False,False,False,False
32786,5308,42,Electronics,1.0,95.9,95.9,95.9,,False,False,False,False,False
32787,3114,10,Clothing,3.0,105.88,317.64,317.64,,False,False,False,False,False
32788,5092,415,Electronics,1.0,344.34,344.34,344.34,,False,False,False,False,False
32789,129,971,Electronics,1.0,80.78,80.78,80.78,,False,False,False,False,False
32790,2836,759,Beauty,2.0,63.73,127.46,127.46,,False,False,False,False,False
32791,9339,86,Electronics,2.0,265.92,531.84,531.84,,False,False,False,False,False
32792,13944,621,Sports,2.0,121.17,242.34,242.34,20.0,True,False,False,False,False
32793,7445,149,Books,2.0,40.86,81.72,81.72,1193.0,True,False,False,False,False
32794,1874,401,Home,2.0,135.02,270.04,270.04,,False,False,False,False,False
32795,7495,521,Beauty,2.0,23.03,46.06,46.06,311.0,True,False,False,False,False
32796,8213,312,Sports,2.0,162.99,325.98,325.98,,False,False,False,False,False
32797,8833,661,Books,2.0,38.69,77.38,77.38,,False,False,False,False,False
32798,4572,891,Clothing,2.0,27.2,54.4,54.4,,False,False,False,False,False
32799,3668,501,Sports,2.0,176.27,352.54,352.54,,False,False,False,False,False
32800,3446,988,Books,2.0,32.62,65.24,65.24,294.0,True,False,False,False,False
32801,11407,75,Electronics,2.0,460.54,921.08,921.08,,False,False,False,False,False
32802,12910,672,Clothing,1.0,163.3,163.3,163.3,1093.0,True,False,False,False,False
32803,13073,880,Home,3.0,142.29,426.87,426.87,1259.0,True,False,False,False,False
32804,14989,858,Books,1.0,20.88,20.88,20.88,1212.0,True,False,False,False,False
32805,10944,316,Sports,3.0,184.43,553.29,553.29,,False,False,False,False,False
32806,8425,600,Books,3.0,8.48,25.44,25.44,,False,False,False,False,False
32807,6330,336,Sports,1.0,38.67,38.67,38.67,,False,False,False,False,False
32808,6282,218,Books,1.0,39.95,39.95,39.95,,False,False,False,False,False
32809,8770,387,Sports,3.0,127.68,383.04,383.04,,False,False,False,False,False
32810,14191,332,Beauty,1.0,111.73,111.73,111.73,,False,False,False,False,False
32811,14469,452,Electronics,3.0,390.06,1170.18,1170.18,,False,False,False,False,False
32812,4716,224,Beauty,1.0,62.67,62.67,62.67,614.0,True,False,False,False,False
32813,8477,889,Sports,2.0,95.78,191.56,191.56,,False,False,False,False,False
32814,3280,103,Electronics,1.0,88.23,88.23,88.23,,False,False,False,False,False
32815,5028,124,Home,1.0,207.7,207.7,207.7,,False,False,False,False,False
32816,4115,986,Clothing,1.0,115.84,115.84,115.84,1040.0,True,False,False,False,False
32817,8612,739,Sports,2.0,246.64,493.28,493.28,,False,False,False,False,False
32818,5292,964,Home,1.0,113.38,113.38,113.38,,False,False,False,False,False
32819,14692,77,Home,2.0,96.52,193.04,193.04,,False,False,False,False,False
32820,3539,347,Home,2.0,207.78,415.56,415.56,314.0,True,False,False,False,False
32821,10095,662,Beauty,2.0,131.06,262.12,262.12,,False,False,False,False,False
32822,8583,414,Clothing,2.0,76.46,152.92,152.92,,False,False,False,False,False
32823,8196,93,Clothing,2.0,165.78,331.56,331.56,,False,False,False,False,False
32824,11109,710,Electronics,2.0,305.37,610.74,610.74,,False,False,False,False,False
32825,12595,692,Clothing,2.0,116.22,232.44,232.44,,False,False,False,False,False
32826,1797,616,Beauty,2.0,114.89,229.78,229.78,,False,False,False,False,False
32827,8770,764,Home,2.0,45.18,90.36,90.36,,False,False,False,False,False
32828,8057,878,Home,1.0,242.39,242.39,242.39,,False,False,False,False,False
32829,4138,980,Sports,1.0,100.7,100.7,100.7,,False,False,False,False,False
32830,11165,679,Beauty,1.0,16.74,16.74,16.74,,False,False,False,False,False
32831,779,677,Sports,3.0,62.94,188.82,188.82,,False,False,False,False,False
32832,4265,496,Books,3.0,35.61,106.83,106.83,1068.0,True,False,False,False,False
32833,5873,858,Clothing,1.0,89.96,89.96,89.96,768.0,True,False,False,False,False
32834,13186,899,Sports,3.0,37.58,112.74,112.74,1368.0,True,False,False,False,False
32835,4834,419,Electronics,2.0,230.77,461.54,461.54,,False,False,False,False,False
32836,6296,497,Sports,3.0,71.76,215.28,215.28,,False,False,False,False,False
32837,3536,757,Beauty,1.0,63.64,63.64,63.64,1233.0,True,False,False,False,False
32838,14480,381,Books,2.0,24.87,49.74,49.74,352.0,True,False,False,False,False
32839,6771,332,Home,2.0,200.35,400.7,400.7,,False,False,False,False,False
32840,6545,274,Beauty,2.0,136.68,273.36,273.36,,False,False,False,False,False
32841,9864,66,Electronics,2.0,211.25,422.5,422.5,,False,False,False,False,False
32842,9872,543,Home,3.0,211.54,634.62,634.62,,False,False,False,False,False
32843,13273,534,Books,3.0,25.37,76.11,76.11,,False,False,False,False,False
32844,4569,150,Clothing,1.0,99.69,99.69,99.69,,False,False,False,False,False
32845,5520,627,Books,2.0,35.76,71.52,71.52,,False,False,False,False,False
32846,3402,304,Sports,3.0,33.59,100.77,100.77,,False,False,False,False,False
32847,14165,809,Books,2.0,12.7,25.4,25.4,,False,False,False,False,False
32848,8431,840,Clothing,1.0,186.44,186.44,186.44,,False,False,False,False,False
32849,2487,857,Electronics,2.0,351.71,703.42,703.42,,False,False,False,False,False
32850,2302,267,Books,3.0,11.44,34.32,34.32,913.0,True,False,False,False,False
32851,2544,580,Electronics,1.0,232.44,232.44,232.44,825.0,True,False,False,False,False
32852,2605,28,Electronics,1.0,54.71,54.71,54.71,,False,False,False,False,False
32853,4165,211,Electronics,1.0,259.22,259.22,259.22,803.0,True,False,False,False,False
32854,10142,436,Beauty,1.0,119.6,119.6,119.6,,False,False,False,False,False
32855,4759,959,Beauty,3.0,105.91,317.73,317.73,,False,False,False,False,False
32856,537,713,Clothing,3.0,145.77,437.31,437.31,,False,False,False,False,False
32857,166,834,Books,2.0,42.32,84.64,84.64,,False,False,False,False,False
32858,9597,631,Beauty,1.0,115.95,115.95,115.95,,False,False,False,False,False
32859,9479,608,Books,3.0,20.29,60.87,60.87,,False,False,False,False,False
32860,2377,29,Clothing,2.0,109.91,219.82,219.82,,False,False,False,False,False
32861,7326,789,Electronics,3.0,492.09,1476.27,1476.27,,False,False,False,False,False
32862,6927,470,Electronics,1.0,492.14,492.14,492.14,1438.0,True,False,False,False,False
32863,3517,502,Sports,3.0,239.05,717.15,717.15,,False,False,False,False,False
32864,3367,660,Clothing,2.0,152.06,304.12,304.12,,False,False,False,False,False
32865,2032,281,Electronics,2.0,231.34,462.68,462.68,,False,False,False,False,False
32866,3025,80,Home,3.0,187.6,562.8,562.8,,False,False,False,False,False
32867,12192,149,Home,1.0,108.9,108.9,108.9,,False,False,False,False,False
32868,12293,79,Books,1.0,36.83,36.83,36.83,,False,False,False,False,False
32869,3113,210,Beauty,3.0,84.65,253.95,253.95,,False,False,False,False,False
32870,8607,603,Home,1.0,40.84,40.84,40.84,,False,False,False,False,False
32871,6074,563,Beauty,3.0,41.95,125.85,125.85,,False,False,False,False,False
32872,9728,198,Books,3.0,15.34,46.02,46.02,,False,False,False,False,False
32873,13764,272,Sports,1.0,225.25,225.25,225.25,370.0,True,False,False,False,False
32874,12778,333,Beauty,2.0,19.91,39.82,39.82,,False,False,False,False,False
32875,345,400,Sports,2.0,116.62,233.24,233.24,1144.0,True,False,False,False,False
32876,7921,369,Books,1.0,49.28,49.28,49.28,,False,False,False,False,False
32877,6019,595,Beauty,2.0,137.01,274.02,274.02,604.0,True,False,False,False,False
32878,8873,9,Books,2.0,44.37,88.74,88.74,,False,False,False,False,False
32879,12460,702,Sports,3.0,34.11,102.33,102.33,,False,False,False,False,False
32880,13454,381,Home,3.0,72.5,217.5,217.5,,False,False,False,False,False
32881,6503,35,Beauty,3.0,99.96,299.88,299.88,,False,False,False,False,False
32882,8026,347,Clothing,2.0,133.7,267.4,267.4,,False,False,False,False,False
32883,3782,755,Books,1.0,17.79,17.79,17.79,,False,False,False,False,False
32884,7305,904,Beauty,2.0,28.17,56.34,56.34,1382.0,True,False,False,False,False
32885,12032,216,Clothing,3.0,186.53,559.59,559.59,,False,False,False,False,False
32886,7477,696,Home,1.0,265.11,265.11,265.11,,False,False,False,False,False
32887,5011,98,Sports,3.0,70.52,211.56,211.56,,False,False,False,False,False
32888,2460,627,Clothing,1.0,171.36,171.36,171.36,,False,False,False,False,False
32889,12418,158,Clothing,3.0,141.62,424.86,424.86,,False,False,False,False,False
32890,9537,809,Books,2.0,45.58,91.16,91.16,,False,False,False,False,False
32891,4224,57,Clothing,2.0,100.09,200.18,200.18,,False,False,False,False,False
32892,6392,764,Books,2.0,6.29,12.58,12.58,,False,False,False,False,False
32893,5310,45,Home,2.0,143.27,286.54,286.54,,False,False,False,False,False
32894,7699,466,Electronics,3.0,95.68,287.04,287.04,,False,False,False,False,False
32895,9364,477,Sports,3.0,140.7,422.1,422.1,,False,False,False,False,False
32896,13884,613,Beauty,3.0,82.99,248.97,248.97,1191.0,True,False,False,False,False
32897,11344,216,Books,3.0,5.49,16.47,16.47,168.0,True,False,False,False,False
32898,11373,930,Beauty,1.0,120.98,120.98,120.98,,False,False,False,False,False
32899,9504,567,Home,2.0,216.98,433.96,433.96,,False,False,False,False,False
32900,3439,673,Books,1.0,27.49,27.49,27.49,,False,False,False,False,False
32901,7206,683,Electronics,1.0,373.04,373.04,373.04,,False,False,False,False,False
32902,9027,335,Electronics,1.0,102.75,102.75,102.75,,False,False,False,False,False
32903,12077,881,Clothing,2.0,144.19,288.38,288.38,,False,False,False,False,False
32904,9824,319,Books,2.0,39.81,79.62,79.62,,False,False,False,False,False
32905,3665,367,Beauty,1.0,95.76,95.76,95.76,,False,False,False,False,False
32906,10372,850,Books,2.0,11.12,22.24,22.24,,False,False,False,False,False
32907,1650,704,Electronics,2.0,367.98,735.96,735.96,778.0,True,False,False,False,False
32908,7277,309,Sports,2.0,71.17,142.34,142.34,443.0,True,False,False,False,False
32909,6666,381,Beauty,3.0,74.07,222.21,222.21,,False,False,False,False,False
32910,2159,47,Beauty,3.0,68.22,204.66,204.66,,False,False,False,False,False
32911,6889,927,Books,1.0,40.01,40.01,40.01,,False,False,False,False,False
32912,8190,626,Sports,3.0,182.9,548.7,548.7,,False,False,False,False,False
32913,7232,897,Home,2.0,72.31,144.62,144.62,596.0,True,False,False,False,False
32914,809,858,Home,1.0,187.98,187.98,187.98,244.0,True,False,False,False,False
32915,4646,980,Beauty,3.0,90.96,272.88,272.88,,False,False,False,False,False
32916,7070,321,Home,3.0,155.45,466.35,466.35,,False,False,False,False,False
32917,58,119,Home,3.0,159.57,478.71,478.71,,False,False,False,False,False
32918,8459,678,Electronics,1.0,306.11,306.11,306.11,,False,False,False,False,False
32919,11549,35,Sports,2.0,112.96,225.92,225.92,1325.0,True,False,False,False,False
32920,6404,117,Home,2.0,124.73,249.46,249.46,,False,False,False,False,False
32921,4772,452,Books,2.0,37.64,75.28,75.28,,False,False,False,False,False
32922,13636,915,Home,2.0,60.32,120.64,120.64,,False,False,False,False,False
32923,8609,466,Home,3.0,149.42,448.26,448.26,,False,False,False,False,False
32924,3531,177,Home,1.0,225.7,225.7,225.7,,False,False,False,False,False
32925,8155,399,Beauty,1.0,46.57,46.57,46.57,,False,False,False,False,False
32926,673,451,Beauty,2.0,64.97,129.94,129.94,,False,False,False,False,False
32927,11969,397,Sports,3.0,232.95,698.85,698.85,,False,False,False,False,False
32928,3201,362,Electronics,3.0,244.95,734.85,734.85,,False,False,False,False,False
32929,13671,473,Clothing,1.0,54.46,54.46,54.46,113.0,True,False,False,False,False
32930,10236,623,Sports,3.0,88.39,265.17,265.17,,False,False,False,False,False
32931,5735,964,Home,3.0,285.3,855.9,855.9,,False,False,False,False,False
32932,12281,156,Electronics,3.0,274.68,824.04,824.04,,False,False,False,False,False
32933,12062,257,Books,1.0,35.87,35.87,35.87,,False,False,False,False,False
32934,1910,672,Beauty,1.0,131.66,131.66,131.66,,False,False,False,False,False
32935,2080,388,Clothing,2.0,193.21,386.42,386.42,,False,False,False,False,False
32936,1598,795,Electronics,2.0,437.58,875.16,875.16,,False,False,False,False,False
32937,5183,797,Electronics,2.0,332.38,664.76,664.76,,False,False,False,False,False
32938,3242,175,Electronics,3.0,373.52,1120.56,1120.56,1438.0,True,False,False,False,False
32939,8783,865,Books,3.0,26.06,78.18,78.18,,False,False,False,False,False
32940,6980,642,Home,3.0,185.98,557.94,557.94,,False,False,False,False,False
32941,12219,485,Clothing,3.0,182.11,546.33,546.33,,False,False,False,False,False
32942,5674,920,Beauty,2.0,57.99,115.98,115.98,904.0,True,False,False,False,False
32943,5557,903,Beauty,1.0,113.36,113.36,113.36,,False,False,False,False,False
32944,8186,570,Home,3.0,230.76,692.28,692.28,1430.0,True,False,False,False,False
32945,11011,296,Sports,1.0,188.9,188.9,188.9,595.0,True,False,False,False,False
32946,9585,88,Clothing,1.0,61.2,61.2,61.2,,False,False,False,False,False
32947,7279,460,Electronics,2.0,385.83,771.66,771.66,,False,False,False,False,False
32948,1731,778,Home,2.0,150.51,301.02,301.02,,False,False,False,False,False
32949,3879,555,Clothing,1.0,121.03,121.03,121.03,,False,False,False,False,False
32950,1401,564,Home,3.0,188.18,564.54,564.54,,False,False,False,False,False
32951,5292,347,Clothing,1.0,158.61,158.61,158.61,,False,False,False,False,False
32952,8516,20,Clothing,2.0,75.95,151.9,151.9,1071.0,True,False,False,False,False
32953,11157,787,Clothing,3.0,184.13,552.39,552.39,,False,False,False,False,False
32954,14839,32,Electronics,3.0,407.27,1221.81,1221.81,,False,False,False,False,False
32955,10321,42,Beauty,1.0,32.54,32.54,32.54,,False,False,False,False,False
32956,4348,64,Home,2.0,103.95,207.9,207.9,,False,False,False,False,False
32957,647,80,Electronics,2.0,61.16,122.32,122.32,,False,False,False,False,False
32958,8013,407,Electronics,1.0,63.41,63.41,63.41,,False,False,False,False,False
32959,11070,781,Books,1.0,24.96,24.96,24.96,311.0,True,False,False,False,False
32960,4277,507,Clothing,1.0,125.54,125.54,125.54,,False,False,False,False,False
32961,8293,760,Electronics,1.0,183.37,183.37,183.37,125.0,True,False,False,False,False
32962,5522,802,Clothing,3.0,170.96,512.88,512.88,,False,False,False,False,False
32963,10706,925,Electronics,3.0,137.27,411.81,411.81,,False,False,False,False,False
32964,2442,565,Books,3.0,43.24,129.72,129.72,,False,False,False,False,False
32965,9240,173,Electronics,3.0,174.68,524.04,524.04,386.0,True,False,False,False,False
32966,6088,367,Clothing,1.0,47.92,47.92,47.92,,False,False,False,False,False
32967,9520,400,Electronics,3.0,469.8,1409.4,1409.4,,False,False,False,False,False
32968,12243,628,Home,1.0,284.37,284.37,284.37,,False,False,False,False,False
32969,13224,927,Beauty,3.0,129.48,388.44,388.44,,False,False,False,False,False
32970,8718,852,Books,1.0,16.54,16.54,16.54,,False,False,False,False,False
32971,212,231,Beauty,2.0,26.88,53.76,53.76,366.0,True,False,False,False,False
32972,2405,551,Home,3.0,287.05,861.15,861.15,,False,False,False,False,False
32973,12507,823,Books,1.0,16.55,16.55,16.55,,False,False,False,False,False
32974,10166,790,Electronics,3.0,222.36,667.08,667.08,,False,False,False,False,False
32975,5552,252,Books,3.0,33.56,100.68,100.68,,False,False,False,False,False
32976,8435,691,Clothing,1.0,181.6,181.6,181.6,,False,False,False,False,False
32977,2333,279,Home,3.0,181.6,544.8,544.8,,False,False,False,False,False
32978,10781,117,Beauty,1.0,63.82,63.82,63.82,,False,False,False,False,False
32979,1443,998,Sports,3.0,80.05,240.15,240.15,,False,False,False,False,False
32980,12989,241,Home,3.0,83.17,249.51,249.51,,False,False,False,False,False
32981,197,674,Home,1.0,136.65,136.65,136.65,1201.0,True,False,False,False,False
32982,8075,997,Home,1.0,142.03,142.03,142.03,,False,False,False,False,False
32983,13282,945,Clothing,2.0,56.19,112.38,112.38,,False,False,False,False,False
32984,769,688,Electronics,3.0,164.79,494.37,494.37,,False,False,False,False,False
32985,13651,603,Electronics,3.0,57.13,171.39,171.39,,False,False,False,False,False
32986,341,482,Clothing,2.0,130.52,261.04,261.04,,False,False,False,False,False
32987,14215,187,Sports,2.0,45.64,91.28,91.28,,False,False,False,False,False
32988,5487,434,Home,1.0,208.19,208.19,208.19,,False,False,False,False,False
32989,2785,512,Beauty,3.0,64.39,193.17,193.17,,False,False,False,False,False
32990,10250,421,Beauty,3.0,38.08,114.24,114.24,,False,False,False,False,False
32991,4366,701,Clothing,1.0,50.41,50.41,50.41,,False,False,False,False,False
32992,3881,900,Electronics,3.0,158.87,476.61,476.61,,False,False,False,False,False
32993,4878,438,Sports,1.0,184.34,184.34,184.34,560.0,True,False,False,False,False
32994,5869,724,Beauty,3.0,74.62,223.86,223.86,,False,False,False,False,False
32995,3199,950,Clothing,2.0,194.62,389.24,389.24,,False,False,False,False,False
32996,12826,964,Books,1.0,27.67,27.67,27.67,,False,False,False,False,False
32997,12957,174,Clothing,2.0,85.99,171.98,171.98,,False,False,False,False,False
32998,7853,902,Electronics,1.0,256.38,256.38,256.38,186.0,True,False,False,False,False
32999,8992,454,Electronics,1.0,476.83,476.83,476.83,1040.0,True,False,False,False,False
33000,13434,395,Clothing,1.0,189.8,189.8,189.8,,False,False,False,False,False
33001,6092,581,Electronics,2.0,373.63,747.26,747.26,,False,False,False,False,False
33002,7344,675,Books,1.0,44.19,44.19,44.19,,False,False,False,False,False
33003,6575,166,Sports,2.0,200.58,401.16,401.16,,False,False,False,False,False
33004,7163,255,Electronics,2.0,345.74,691.48,691.48,,False,False,False,False,False
33005,6296,371,Sports,1.0,227.2,227.2,227.2,,False,False,False,False,False
33006,4052,71,Home,2.0,64.97,129.94,129.94,,False,False,False,False,False
33007,916,734,Electronics,3.0,455.93,1367.79,1367.79,,False,False,False,False,False
33008,12412,217,Clothing,2.0,163.06,326.12,326.12,1068.0,True,False,False,False,False
33009,7440,220,Books,3.0,7.37,22.11,22.11,,False,False,False,False,False
33010,10421,563,Sports,1.0,203.01,203.01,203.01,,False,False,False,False,False
33011,183,844,Sports,3.0,129.86,389.58,389.58,,False,False,False,False,False
33012,4050,19,Clothing,1.0,86.06,86.06,86.06,,False,False,False,False,False
33013,10737,668,Beauty,1.0,147.93,147.93,147.93,,False,False,False,False,False
33014,10448,396,Beauty,2.0,27.88,55.76,55.76,,False,False,False,False,False
33015,1498,994,Books,2.0,12.36,24.72,24.72,383.0,True,False,False,False,False
33016,9590,626,Books,3.0,42.01,126.03,126.03,,False,False,False,False,False
33017,13826,60,Beauty,2.0,130.39,260.78,260.78,,False,False,False,False,False
33018,7757,772,Sports,3.0,155.07,465.21,465.21,961.0,True,False,False,False,False
33019,14518,111,Sports,1.0,210.25,210.25,210.25,,False,False,False,False,False
33020,7277,284,Sports,2.0,51.92,103.84,103.84,443.0,True,False,False,False,False
33021,1833,647,Beauty,1.0,106.31,106.31,106.31,,False,False,False,False,False
33022,9515,302,Home,2.0,230.25,460.5,460.5,,False,False,False,False,False
33023,12582,564,Beauty,1.0,59.78,59.78,59.78,982.0,True,False,False,False,False
33024,11388,890,Sports,1.0,197.42,197.42,197.42,1341.0,True,False,False,False,False
33025,11451,100,Books,2.0,35.43,70.86,70.86,119.0,True,False,False,False,False
33026,7684,103,Beauty,2.0,53.39,106.78,106.78,,False,False,False,False,False
33027,883,813,Sports,2.0,157.87,315.74,315.74,,False,False,False,False,False
33028,548,969,Sports,1.0,78.68,78.68,78.68,,False,False,False,False,False
33029,14732,844,Sports,3.0,216.71,650.13,650.13,,False,False,False,False,False
33030,8515,301,Electronics,1.0,336.02,336.02,336.02,,False,False,False,False,False
33031,9003,108,Beauty,2.0,73.58,147.16,147.16,,False,False,False,False,False
33032,8779,609,Clothing,1.0,175.47,175.47,175.47,,False,False,False,False,False
33033,1565,501,Books,1.0,16.81,16.81,16.81,,False,False,False,False,False
33034,5350,746,Beauty,1.0,45.8,45.8,45.8,,False,False,False,False,False
33035,6601,910,Home,1.0,194.69,194.69,194.69,,False,False,False,False,False
33036,9232,275,Home,2.0,170.77,341.54,341.54,1386.0,True,False,False,False,False
33037,10303,32,Books,3.0,28.79,86.37,86.37,1361.0,True,False,False,False,False
33038,6876,755,Clothing,3.0,181.22,543.66,543.66,,False,False,False,False,False
33039,11988,610,Sports,2.0,188.31,376.62,376.62,,False,False,False,False,False
33040,14091,854,Books,1.0,21.82,21.82,21.82,,False,False,False,False,False
33041,10009,569,Home,2.0,107.96,215.92,215.92,,False,False,False,False,False
33042,13926,366,Home,1.0,219.94,219.94,219.94,,False,False,False,False,False
33043,1837,96,Beauty,1.0,30.48,30.48,30.48,,False,False,False,False,False
33044,13249,796,Clothing,2.0,22.4,44.8,44.8,1109.0,True,False,False,False,False
33045,4506,405,Books,2.0,49.16,98.32,98.32,,False,False,False,False,False
33046,2580,506,Beauty,1.0,95.39,95.39,95.39,659.0,True,False,False,False,False
33047,3015,255,Sports,1.0,121.1,121.1,121.1,,False,False,False,False,False
33048,9202,980,Clothing,2.0,193.15,386.3,386.3,,False,False,False,False,False
33049,627,292,Beauty,2.0,104.98,209.96,209.96,,False,False,False,False,False
33050,3927,794,Electronics,3.0,267.77,803.31,803.31,,False,False,False,False,False
33051,9783,439,Clothing,1.0,29.74,29.74,29.74,,False,False,False,False,False
33052,10741,9,Beauty,1.0,82.16,82.16,82.16,,False,False,False,False,False
33053,4888,173,Sports,2.0,83.57,167.14,167.14,,False,False,False,False,False
33054,11768,40,Clothing,3.0,135.74,407.22,407.22,,False,False,False,False,False
33055,9744,798,Beauty,3.0,88.46,265.38,265.38,,False,False,False,False,False
33056,11523,871,Sports,1.0,127.59,127.59,127.59,,False,False,False,False,False
33057,9036,904,Sports,2.0,124.07,248.14,248.14,,False,False,False,False,False
33058,853,10,Sports,1.0,127.93,127.93,127.93,,False,False,False,False,False
33059,12548,468,Sports,1.0,67.39,67.39,67.39,,False,False,False,False,False
33060,13992,766,Electronics,2.0,136.45,272.9,272.9,858.0,True,False,False,False,False
33061,6309,770,Sports,1.0,73.0,73.0,73.0,,False,False,False,False,False
33062,2132,62,Books,2.0,25.79,51.58,51.58,,False,False,False,False,False
33063,13384,721,Electronics,1.0,377.94,377.94,377.94,,False,False,False,False,False
33064,12896,274,Clothing,3.0,73.87,221.61,221.61,,False,False,False,False,False
33065,1779,498,Clothing,1.0,92.71,92.71,92.71,,False,False,False,False,False
33066,6135,260,Books,1.0,31.54,31.54,31.54,,False,False,False,False,False
33067,9886,53,Home,1.0,64.99,64.99,64.99,,False,False,False,False,False
33068,10238,32,Electronics,2.0,198.61,397.22,397.22,,False,False,False,False,False
33069,8697,488,Sports,1.0,159.48,159.48,159.48,1043.0,True,False,False,False,False
