order_id,customer_key,promotion_key,order_date_key,order_date,order_status,order_channel,order_value,attributed_to_promo,customer_segment_at_time
11153,762,-1,20250426,2025-04-26,PAID,Push,369.96,False,High_Value
11884,762,-1,20250515,2025-05-15,PAID,Push,427.45,False,High_Value
2845,761,-1,20240706,2024-07-06,PAID,SMS,168.9,False,High_Value
10829,761,-1,20240925,2024-09-25,PAID,Email,200.75,False,High_Value
14066,761,-1,20250125,2025-01-25,PAID,SMS,139.24,False,High_Value
2537,760,-1,20250523,2025-05-23,PAID,Push,136.21,False,New_Customer
3415,760,-1,20250105,2025-01-05,PAID,Direct,181.22,False,New_Customer
3645,760,-1,20240903,2024-09-03,PAID,Direct,114.9,False,New_Customer
5241,760,-1,20241215,2024-12-15,PAID,Push,108.49,False,New_Customer
6298,760,-1,20250602,2025-06-02,PAID,Push,174.22,False,New_Customer
6392,760,-1,20250307,2025-03-07,PAID,Push,166.36,False,New_Customer
9166,760,-1,20250222,2025-02-22,CANCEL,Direct,154.06,False,New_Customer
9799,760,-1,20250323,2025-03-23,PAID,Push,151.39,False,New_Customer
10109,760,-1,20250316,2025-03-16,PAID,Push,177.7,False,New_Customer
939,759,-1,20241230,2024-12-30,PAID,Social,226.94,False,Medium_Value
2217,759,-1,20250601,2025-06-01,PAID,SMS,224.05,False,Medium_Value
2313,759,-1,20250531,2025-05-31,CANCEL,Push,150.37,False,Medium_Value
8451,759,-1,20250518,2025-05-18,PAID,SMS,194.68,False,Medium_Value
9974,759,-1,20250628,2025-06-28,PAID,SMS,162.82,False,Medium_Value
10824,759,-1,20241122,2024-11-22,CANCEL,SMS,232.56,False,Medium_Value
11530,759,-1,20250116,2025-01-16,CANCEL,Push,233.24,False,Medium_Value
6529,758,-1,20241102,2024-11-02,PAID,Social,155.08,False,New_Customer
8953,758,-1,20250316,2025-03-16,PAID,Social,179.78,False,New_Customer
9254,758,-1,20250615,2025-06-15,PAID,Social,145.24,False,New_Customer
9806,758,-1,20250325,2025-03-25,PAID,Social,149.52,False,New_Customer
13530,758,-1,20250509,2025-05-09,PAID,Social,148.87,False,New_Customer
1954,757,-1,20250206,2025-02-06,PAID,Push,48.73,False,New_Customer
3165,757,-1,20250121,2025-01-21,PAID,Push,83.3,False,New_Customer
5528,757,-1,20241108,2024-11-08,PAID,Email,58.58,False,New_Customer
9561,757,-1,20250526,2025-05-26,PAID,Push,69.55,False,New_Customer
5722,756,-1,20240919,2024-09-19,CANCEL,Direct,74.57,False,New_Customer
10364,756,-1,20250606,2025-06-06,PAID,Direct,107.17,False,New_Customer
12279,756,-1,20250304,2025-03-04,PAID,Direct,92.75,False,New_Customer
1055,755,-1,20250113,2025-01-13,PAID,Push,144.39,False,New_Customer
3624,755,-1,20241031,2024-10-31,PAID,SMS,132.18,False,New_Customer
5297,755,-1,20240708,2024-07-08,PAID,Push,104.93,False,New_Customer
13428,755,-1,20241223,2024-12-23,PAID,Email,166.22,False,New_Customer
14569,755,-1,20250606,2025-06-06,PAID,Push,142.01,False,New_Customer
3445,754,-1,20241105,2024-11-05,PAID,Push,71.82,False,Low_Value
3480,754,-1,20241130,2024-11-30,PAID,Push,73.92,False,Low_Value
13750,754,-1,20250205,2025-02-05,PAID,Push,105.92,False,Low_Value
2045,753,-1,20250505,2025-05-05,PAID,Email,125.99,False,Medium_Value
10683,753,-1,20250322,2025-03-22,PAID,Direct,70.74,False,Medium_Value
12886,753,-1,20250529,2025-05-29,CANCEL,Email,84.58,False,Medium_Value
13434,753,-1,20241213,2024-12-13,PAID,Email,100.0,False,Medium_Value
3682,752,-1,20241117,2024-11-17,PAID,Push,25.88,False,Low_Value
13537,752,-1,20240816,2024-08-16,PAID,Email,31.46,False,Low_Value
288,751,-1,20241016,2024-10-16,PAID,SMS,263.92,False,High_Value
402,751,-1,20240720,2024-07-20,PAID,SMS,312.29,False,High_Value
1732,751,-1,20240808,2024-08-08,CANCEL,SMS,332.12,False,High_Value
5499,751,-1,20241213,2024-12-13,CANCEL,SMS,255.89,False,High_Value
7441,751,-1,20250211,2025-02-11,CANCEL,SMS,268.3,False,High_Value
7738,751,-1,20250427,2025-04-27,PAID,SMS,239.77,False,High_Value
10332,751,-1,20250613,2025-06-13,PAID,SMS,292.53,False,High_Value
12145,751,-1,20240808,2024-08-08,PAID,Push,345.6,False,High_Value
1190,750,-1,20250515,2025-05-15,PAID,Social,240.34,False,High_Value
2478,750,-1,20240727,2024-07-27,PAID,SMS,273.71,False,High_Value
2916,750,-1,20250703,2025-07-03,PAID,Email,220.09,False,High_Value
3395,750,-1,20250529,2025-05-29,PAID,Social,250.31,False,High_Value
8653,750,-1,20250304,2025-03-04,PAID,Push,278.25,False,High_Value
10151,750,-1,20240719,2024-07-19,PAID,Social,232.02,False,High_Value
10208,750,-1,20240814,2024-08-14,PAID,Social,217.48,False,High_Value
11376,750,-1,20250114,2025-01-14,PAID,Social,290.65,False,High_Value
14047,750,-1,20241020,2024-10-20,PAID,Social,306.27,False,High_Value
6965,749,-1,20250219,2025-02-19,PAID,Push,97.19,False,Medium_Value
8894,749,-1,20250511,2025-05-11,PAID,Social,113.7,False,Medium_Value
10427,749,-1,20250203,2025-02-03,PAID,Direct,97.38,False,Medium_Value
10513,749,-1,20250416,2025-04-16,PAID,Direct,90.46,False,Medium_Value
1357,748,-1,20241103,2024-11-03,CANCEL,Social,53.14,False,New_Customer
1951,748,-1,20250326,2025-03-26,CANCEL,SMS,49.14,False,New_Customer
2516,748,-1,20241101,2024-11-01,PAID,SMS,59.84,False,New_Customer
4856,748,-1,20250310,2025-03-10,PAID,Social,50.47,False,New_Customer
5182,748,-1,20241224,2024-12-24,PAID,Direct,66.79,False,New_Customer
5305,748,-1,20250522,2025-05-22,PAID,SMS,66.31,False,New_Customer
7346,748,-1,20240729,2024-07-29,PAID,SMS,49.56,False,New_Customer
10005,748,-1,20240902,2024-09-02,PAID,SMS,51.4,False,New_Customer
10649,748,-1,20241108,2024-11-08,PAID,SMS,38.17,False,New_Customer
14681,748,-1,20240728,2024-07-28,PAID,SMS,47.41,False,New_Customer
6714,747,-1,20241128,2024-11-28,PAID,Direct,62.57,False,Low_Value
12786,747,-1,20250120,2025-01-20,PAID,Social,41.58,False,Low_Value
13730,747,-1,20240807,2024-08-07,PAID,Social,62.55,False,Low_Value
1971,746,-1,20241206,2024-12-06,PAID,SMS,87.4,False,Low_Value
5704,746,-1,20250401,2025-04-01,PAID,Direct,67.04,False,Low_Value
7065,746,-1,20250628,2025-06-28,PAID,SMS,53.87,False,Low_Value
7233,746,-1,20240926,2024-09-26,PAID,SMS,68.54,False,Low_Value
12795,746,-1,20241202,2024-12-02,PAID,SMS,82.23,False,Low_Value
337,745,-1,20240919,2024-09-19,CANCEL,Direct,59.1,False,New_Customer
6427,745,-1,20250114,2025-01-14,PAID,Social,59.41,False,New_Customer
7382,745,-1,20240727,2024-07-27,PAID,Social,55.74,False,New_Customer
10188,745,-1,20250518,2025-05-18,PAID,Social,47.0,False,New_Customer
14386,745,-1,20250504,2025-05-04,PAID,Social,58.62,False,New_Customer
1425,744,-1,20250327,2025-03-27,PAID,SMS,123.03,False,Medium_Value
4456,744,-1,20241023,2024-10-23,PAID,SMS,206.58,False,Medium_Value
5232,744,-1,20250510,2025-05-10,PAID,SMS,172.8,False,Medium_Value
6646,744,-1,20250109,2025-01-09,PAID,SMS,218.64,False,Medium_Value
9310,744,-1,20240911,2024-09-11,PAID,SMS,202.2,False,Medium_Value
11732,744,-1,20240707,2024-07-07,PAID,SMS,127.13,False,Medium_Value
12856,744,-1,20240724,2024-07-24,PAID,SMS,141.52,False,Medium_Value
1463,743,-1,20241115,2024-11-15,PAID,Direct,582.32,False,High_Value
4824,743,-1,20241018,2024-10-18,PAID,Email,383.8,False,High_Value
6120,743,-1,20240909,2024-09-09,PAID,Direct,592.9,False,High_Value
6265,743,-1,20250429,2025-04-29,PAID,SMS,573.36,False,High_Value
3386,742,-1,20250403,2025-04-03,PAID,SMS,73.11,False,Low_Value
3809,742,-1,20250228,2025-02-28,CANCEL,Push,65.08,False,Low_Value
5781,742,-1,20250604,2025-06-04,PAID,Email,51.74,False,Low_Value
5990,742,-1,20250312,2025-03-12,PAID,Email,54.43,False,Low_Value
7453,742,-1,20241127,2024-11-27,CANCEL,Email,66.78,False,Low_Value
8312,742,-1,20250510,2025-05-10,PAID,Email,52.95,False,Low_Value
2400,741,-1,20240923,2024-09-23,PAID,SMS,477.32,False,High_Value
4039,741,-1,20250505,2025-05-05,PAID,SMS,290.95,False,High_Value
5257,741,-1,20250113,2025-01-13,CANCEL,Email,476.6,False,High_Value
9213,741,-1,20250212,2025-02-12,PAID,SMS,405.94,False,High_Value
9273,741,-1,20250602,2025-06-02,PAID,Email,464.33,False,High_Value
9418,741,-1,20240815,2024-08-15,PAID,Social,515.26,False,High_Value
10441,741,-1,20240907,2024-09-07,PAID,SMS,483.91,False,High_Value
13734,741,-1,20240915,2024-09-15,PAID,SMS,334.75,False,High_Value
793,740,-1,20250106,2025-01-06,PAID,SMS,125.35,False,Medium_Value
7358,740,-1,20250117,2025-01-17,PAID,SMS,154.95,False,Medium_Value
8298,740,-1,20250328,2025-03-28,PAID,SMS,139.13,False,Medium_Value
10314,740,-1,20241007,2024-10-07,PAID,Email,166.48,False,Medium_Value
11910,740,-1,20241013,2024-10-13,CANCEL,SMS,171.48,False,Medium_Value
13512,740,-1,20241209,2024-12-09,PAID,Push,165.47,False,Medium_Value
13951,740,-1,20250501,2025-05-01,PAID,SMS,167.36,False,Medium_Value
4644,739,-1,20250428,2025-04-28,CANCEL,Push,35.23,False,Low_Value
8281,739,-1,20250616,2025-06-16,PAID,SMS,44.64,False,Low_Value
10798,739,-1,20241030,2024-10-30,PAID,Email,27.47,False,Low_Value
11781,739,-1,20250315,2025-03-15,PAID,Push,41.94,False,Low_Value
3093,738,-1,20250422,2025-04-22,PAID,Email,169.93,False,High_Value
4390,738,-1,20250621,2025-06-21,PAID,Direct,189.44,False,High_Value
10621,738,-1,20250427,2025-04-27,PAID,Direct,111.05,False,High_Value
11501,738,-1,20250402,2025-04-02,PAID,Direct,127.79,False,High_Value
11527,738,-1,20241116,2024-11-16,PAID,Direct,190.24,False,High_Value
11980,738,-1,20250625,2025-06-25,PAID,Direct,129.88,False,High_Value
14193,738,-1,20240929,2024-09-29,PAID,Direct,196.99,False,High_Value
1583,737,-1,20241120,2024-11-20,PAID,Email,212.37,False,Medium_Value
2020,737,-1,20250523,2025-05-23,PAID,Email,138.01,False,Medium_Value
2105,737,-1,20250419,2025-04-19,PAID,Email,217.68,False,Medium_Value
2138,737,-1,20241107,2024-11-07,PAID,Email,191.52,False,Medium_Value
6410,737,-1,20250429,2025-04-29,PAID,Email,220.25,False,Medium_Value
11999,737,-1,20250228,2025-02-28,PAID,Direct,138.36,False,Medium_Value
12683,737,-1,20250106,2025-01-06,CANCEL,SMS,132.96,False,Medium_Value
13495,737,-1,20240824,2024-08-24,PAID,Email,183.03,False,Medium_Value
2411,736,-1,20250224,2025-02-24,PAID,Email,46.25,False,Low_Value
4309,736,-1,20241102,2024-11-02,PAID,Social,52.39,False,Low_Value
5277,736,-1,20241111,2024-11-11,PAID,Push,43.97,False,Low_Value
9441,736,-1,20240927,2024-09-27,PAID,Social,56.74,False,Low_Value
7302,735,-1,20250427,2025-04-27,PAID,Direct,94.9,False,Low_Value
10266,735,-1,20240927,2024-09-27,PAID,Email,98.43,False,Low_Value
101,734,-1,20250421,2025-04-21,PAID,SMS,166.39,False,Medium_Value
349,734,-1,20240905,2024-09-05,PAID,SMS,184.24,False,Medium_Value
1632,734,-1,20250617,2025-06-17,PAID,SMS,213.87,False,Medium_Value
4278,734,-1,20250626,2025-06-26,CANCEL,SMS,194.68,False,Medium_Value
5554,734,-1,20250522,2025-05-22,PAID,Email,180.46,False,Medium_Value
5923,734,-1,20240928,2024-09-28,PAID,SMS,190.02,False,Medium_Value
6192,734,-1,20240810,2024-08-10,PAID,SMS,193.81,False,Medium_Value
8147,734,-1,20241221,2024-12-21,PAID,SMS,255.18,False,Medium_Value
11341,734,-1,20241221,2024-12-21,PAID,SMS,162.76,False,Medium_Value
13649,734,-1,20241107,2024-11-07,PAID,Email,160.09,False,Medium_Value
1588,733,-1,20241219,2024-12-19,PAID,Push,166.13,False,Medium_Value
6269,733,-1,20241203,2024-12-03,PAID,Direct,133.92,False,Medium_Value
7152,733,-1,20240726,2024-07-26,PAID,Social,211.71,False,Medium_Value
10487,733,-1,20250130,2025-01-30,PAID,Direct,200.48,False,Medium_Value
11511,733,-1,20240909,2024-09-09,PAID,Direct,168.97,False,Medium_Value
13047,733,-1,20240924,2024-09-24,PAID,Direct,150.08,False,Medium_Value
138,732,-1,20250107,2025-01-07,PAID,Social,68.59,False,Medium_Value
285,732,-1,20240722,2024-07-22,PAID,Social,79.11,False,Medium_Value
843,732,-1,20240720,2024-07-20,PAID,Social,109.63,False,Medium_Value
1508,732,-1,20250522,2025-05-22,PAID,Social,91.56,False,Medium_Value
3763,732,-1,20250214,2025-02-14,PAID,Social,87.39,False,Medium_Value
6463,732,-1,20240820,2024-08-20,PAID,Social,118.13,False,Medium_Value
7094,732,-1,20241225,2024-12-25,PAID,Social,92.81,False,Medium_Value
9514,732,-1,20240707,2024-07-07,PAID,Email,97.06,False,Medium_Value
13130,732,-1,20250222,2025-02-22,PAID,Email,106.24,False,Medium_Value
2002,731,-1,20250218,2025-02-18,PAID,Push,33.6,False,New_Customer
2915,731,-1,20241025,2024-10-25,PAID,Direct,33.58,False,New_Customer
3522,731,-1,20250625,2025-06-25,PAID,Push,30.25,False,New_Customer
6674,731,-1,20241018,2024-10-18,PAID,SMS,25.95,False,New_Customer
8505,731,-1,20240814,2024-08-14,CANCEL,Push,40.27,False,New_Customer
10348,731,-1,20241030,2024-10-30,PAID,Push,29.37,False,New_Customer
13525,731,-1,20250224,2025-02-24,PAID,Push,33.39,False,New_Customer
14255,731,-1,20250610,2025-06-10,PAID,Push,31.38,False,New_Customer
828,730,-1,20250625,2025-06-25,CANCEL,Direct,45.86,False,Low_Value
3447,730,-1,20250303,2025-03-03,PAID,Social,51.05,False,Low_Value
11773,730,-1,20250112,2025-01-12,CANCEL,Social,67.0,False,Low_Value
11930,730,-1,20250528,2025-05-28,PAID,Social,64.69,False,Low_Value
12905,730,-1,20250515,2025-05-15,PAID,Push,68.69,False,Low_Value
2653,729,-1,20240917,2024-09-17,CANCEL,Push,27.03,False,Low_Value
4436,729,-1,20241003,2024-10-03,PAID,Direct,30.36,False,Low_Value
8626,729,-1,20250202,2025-02-02,PAID,Push,38.52,False,Low_Value
9894,729,-1,20241111,2024-11-11,PAID,Direct,40.51,False,Low_Value
10319,729,-1,20241205,2024-12-05,PAID,Push,23.17,False,Low_Value
14783,729,-1,20241207,2024-12-07,PAID,Push,27.68,False,Low_Value
14911,729,-1,20241002,2024-10-02,PAID,SMS,23.58,False,Low_Value
281,728,-1,20250429,2025-04-29,PAID,Direct,555.35,False,High_Value
316,728,-1,20240927,2024-09-27,PAID,Social,406.41,False,High_Value
7563,728,-1,20240917,2024-09-17,PAID,Social,582.0,False,High_Value
8409,728,-1,20241018,2024-10-18,PAID,SMS,460.39,False,High_Value
13347,728,-1,20241107,2024-11-07,CANCEL,Social,484.94,False,High_Value
14114,728,-1,20241120,2024-11-20,CANCEL,Push,511.46,False,High_Value
953,727,-1,20240906,2024-09-06,PAID,Push,116.89,False,Medium_Value
6919,727,-1,20240811,2024-08-11,PAID,SMS,103.77,False,Medium_Value
12118,727,-1,20241113,2024-11-13,PAID,SMS,165.76,False,Medium_Value
14618,727,-1,20241002,2024-10-02,PAID,SMS,99.18,False,Medium_Value
1458,726,-1,20250102,2025-01-02,PAID,Direct,76.9,False,Medium_Value
2153,726,-1,20250322,2025-03-22,PAID,SMS,112.82,False,Medium_Value
5376,726,-1,20241124,2024-11-24,CANCEL,Push,91.19,False,Medium_Value
5383,726,-1,20250325,2025-03-25,PAID,SMS,121.29,False,Medium_Value
8237,726,-1,20240912,2024-09-12,PAID,SMS,119.11,False,Medium_Value
9384,726,-1,20240927,2024-09-27,PAID,SMS,85.79,False,Medium_Value
9955,726,-1,20250628,2025-06-28,PAID,SMS,74.09,False,Medium_Value
10556,726,-1,20250112,2025-01-12,PAID,SMS,99.47,False,Medium_Value
3737,725,-1,20240926,2024-09-26,PAID,Social,133.45,False,New_Customer
12160,725,-1,20250630,2025-06-30,CANCEL,Push,125.37,False,New_Customer
3942,724,-1,20240719,2024-07-19,PAID,Social,71.59,False,Low_Value
4908,724,-1,20241118,2024-11-18,PAID,Social,84.96,False,Low_Value
5049,724,-1,20250409,2025-04-09,PAID,Social,97.48,False,Low_Value
6287,724,-1,20250202,2025-02-02,PAID,Social,68.23,False,Low_Value
7466,724,-1,20250605,2025-06-05,CANCEL,Email,91.95,False,Low_Value
13645,724,-1,20241214,2024-12-14,PAID,Social,114.89,False,Low_Value
14312,724,-1,20250505,2025-05-05,CANCEL,Social,114.82,False,Low_Value
624,723,-1,20240910,2024-09-10,PAID,Email,152.43,False,Medium_Value
3432,723,-1,20250302,2025-03-02,CANCEL,Email,133.63,False,Medium_Value
3610,723,-1,20250613,2025-06-13,PAID,Email,125.94,False,Medium_Value
4720,723,-1,20250104,2025-01-04,CANCEL,Email,188.36,False,Medium_Value
9330,723,-1,20241104,2024-11-04,PAID,Email,159.74,False,Medium_Value
14807,723,-1,20240906,2024-09-06,PAID,Email,215.72,False,Medium_Value
988,722,-1,20240719,2024-07-19,PAID,SMS,202.32,False,Medium_Value
3546,722,-1,20250414,2025-04-14,PAID,Direct,200.06,False,Medium_Value
4227,722,-1,20250427,2025-04-27,CANCEL,Email,181.1,False,Medium_Value
4667,722,-1,20240917,2024-09-17,PAID,Email,127.34,False,Medium_Value
10132,722,-1,20250205,2025-02-05,PAID,Push,143.72,False,Medium_Value
11360,722,-1,20240909,2024-09-09,PAID,Email,146.87,False,Medium_Value
577,721,-1,20240711,2024-07-11,PAID,Push,122.97,False,Medium_Value
1338,721,-1,20250216,2025-02-16,PAID,Push,116.2,False,Medium_Value
1885,721,-1,20240916,2024-09-16,CANCEL,Social,82.24,False,Medium_Value
2528,721,-1,20250701,2025-07-01,PAID,Push,115.82,False,Medium_Value
7234,721,-1,20241126,2024-11-26,PAID,SMS,80.13,False,Medium_Value
7616,721,-1,20240728,2024-07-28,PAID,Push,102.06,False,Medium_Value
7721,721,-1,20240731,2024-07-31,CANCEL,Push,120.99,False,Medium_Value
14121,721,-1,20250403,2025-04-03,PAID,Push,102.71,False,Medium_Value
14837,721,-1,20241214,2024-12-14,PAID,Push,112.99,False,Medium_Value
6,720,-1,20240822,2024-08-22,PAID,Push,96.19,False,New_Customer
1831,720,-1,20240723,2024-07-23,PAID,Email,119.45,False,New_Customer
2897,720,-1,20241219,2024-12-19,PAID,Email,112.97,False,New_Customer
12767,720,-1,20250508,2025-05-08,PAID,Push,108.74,False,New_Customer
848,719,-1,20241201,2024-12-01,PAID,Social,171.28,False,Medium_Value
1739,719,-1,20241114,2024-11-14,PAID,Push,138.7,False,Medium_Value
1833,719,-1,20240718,2024-07-18,PAID,Direct,132.95,False,Medium_Value
5146,719,-1,20250510,2025-05-10,CANCEL,Direct,160.76,False,Medium_Value
8239,719,-1,20250303,2025-03-03,CANCEL,Direct,203.46,False,Medium_Value
9626,719,-1,20240830,2024-08-30,PAID,Push,156.31,False,Medium_Value
10702,719,-1,20241029,2024-10-29,PAID,Email,125.52,False,Medium_Value
10772,719,-1,20241112,2024-11-12,PAID,Direct,113.9,False,Medium_Value
12654,719,-1,20250120,2025-01-20,PAID,Push,117.83,False,Medium_Value
14675,719,-1,20240706,2024-07-06,PAID,Direct,121.51,False,Medium_Value
5184,718,-1,20250608,2025-06-08,PAID,Social,55.33,False,New_Customer
7917,718,-1,20250530,2025-05-30,CANCEL,Social,54.63,False,New_Customer
9765,718,-1,20240830,2024-08-30,PAID,Social,86.04,False,New_Customer
10402,718,-1,20250630,2025-06-30,PAID,Social,74.08,False,New_Customer
12302,718,-1,20240825,2024-08-25,PAID,Direct,82.76,False,New_Customer
14198,718,-1,20241206,2024-12-06,CANCEL,Direct,87.88,False,New_Customer
14776,718,-1,20241115,2024-11-15,PAID,SMS,76.47,False,New_Customer
1788,717,-1,20241122,2024-11-22,PAID,SMS,96.72,False,Low_Value
6050,717,-1,20250112,2025-01-12,PAID,Direct,84.22,False,Low_Value
6193,717,-1,20240826,2024-08-26,PAID,Direct,68.27,False,Low_Value
8051,717,-1,20241223,2024-12-23,PAID,SMS,68.72,False,Low_Value
9576,717,-1,20241125,2024-11-25,PAID,Direct,71.26,False,Low_Value
11793,717,-1,20241120,2024-11-20,PAID,Direct,55.7,False,Low_Value
13228,717,-1,20250417,2025-04-17,PAID,Direct,70.22,False,Low_Value
1533,716,-1,20250219,2025-02-19,CANCEL,Social,73.12,False,Low_Value
5138,716,-1,20250430,2025-04-30,PAID,Push,71.46,False,Low_Value
5746,716,-1,20241007,2024-10-07,PAID,Social,76.93,False,Low_Value
7429,716,-1,20240821,2024-08-21,PAID,Social,54.62,False,Low_Value
10296,716,-1,20241215,2024-12-15,PAID,Social,62.53,False,Low_Value
12144,716,-1,20241222,2024-12-22,PAID,Social,49.94,False,Low_Value
44,715,-1,20250414,2025-04-14,CANCEL,Email,213.92,False,Medium_Value
4166,715,-1,20240808,2024-08-08,PAID,Push,215.93,False,Medium_Value
7028,715,-1,20241118,2024-11-18,PAID,Push,211.86,False,Medium_Value
12229,715,-1,20250419,2025-04-19,PAID,Email,155.58,False,Medium_Value
814,714,-1,20250321,2025-03-21,PAID,SMS,83.71,False,Medium_Value
2482,714,-1,20241002,2024-10-02,PAID,Direct,84.55,False,Medium_Value
9736,714,-1,20250110,2025-01-10,CANCEL,Direct,121.74,False,Medium_Value
11803,714,-1,20241215,2024-12-15,PAID,Direct,72.0,False,Medium_Value
12023,714,-1,20241216,2024-12-16,PAID,Email,113.58,False,Medium_Value
14581,714,-1,20241125,2024-11-25,PAID,SMS,69.2,False,Medium_Value
1418,713,-1,20240731,2024-07-31,PAID,SMS,145.18,False,Medium_Value
3063,713,-1,20241203,2024-12-03,PAID,SMS,152.43,False,Medium_Value
3805,713,-1,20250617,2025-06-17,PAID,SMS,136.95,False,Medium_Value
7397,713,-1,20241110,2024-11-10,PAID,Direct,174.92,False,Medium_Value
7430,713,-1,20250626,2025-06-26,PAID,SMS,220.24,False,Medium_Value
8472,713,-1,20250509,2025-05-09,PAID,SMS,188.87,False,Medium_Value
13259,713,-1,20241022,2024-10-22,PAID,SMS,179.44,False,Medium_Value
2372,712,-1,20240721,2024-07-21,PAID,Email,224.23,False,Medium_Value
6647,712,-1,20250319,2025-03-19,PAID,Social,198.78,False,Medium_Value
7091,712,-1,20250408,2025-04-08,PAID,Social,224.04,False,Medium_Value
10868,712,-1,20250125,2025-01-25,PAID,Social,163.51,False,Medium_Value
11619,712,-1,20240724,2024-07-24,PAID,Social,243.7,False,Medium_Value
14147,712,-1,20250204,2025-02-04,PAID,Social,151.01,False,Medium_Value
5424,711,-1,20240712,2024-07-12,PAID,Email,74.79,False,New_Customer
5675,711,-1,20250222,2025-02-22,PAID,Email,64.03,False,New_Customer
12437,711,-1,20241013,2024-10-13,PAID,Email,48.29,False,New_Customer
13272,711,-1,20241129,2024-11-29,PAID,Email,43.57,False,New_Customer
14222,711,-1,20240929,2024-09-29,PAID,Email,64.42,False,New_Customer
652,710,-1,20250407,2025-04-07,PAID,SMS,91.73,False,Medium_Value
3206,710,-1,20241029,2024-10-29,PAID,SMS,116.27,False,Medium_Value
3502,710,-1,20240813,2024-08-13,PAID,Direct,97.58,False,Medium_Value
5215,710,-1,20240810,2024-08-10,PAID,Direct,98.76,False,Medium_Value
10242,710,-1,20240921,2024-09-21,CANCEL,Direct,96.07,False,Medium_Value
6021,709,-1,20250219,2025-02-19,PAID,Direct,106.22,False,Medium_Value
6915,709,-1,20250212,2025-02-12,PAID,Direct,97.53,False,Medium_Value
7411,709,-1,20241110,2024-11-10,CANCEL,Direct,62.31,False,Medium_Value
7730,709,-1,20250622,2025-06-22,PAID,Push,78.58,False,Medium_Value
12933,709,-1,20241206,2024-12-06,PAID,Direct,74.54,False,Medium_Value
4761,708,-1,20250105,2025-01-05,PAID,Direct,154.0,False,New_Customer
5744,708,-1,20250701,2025-07-01,PAID,Direct,156.46,False,New_Customer
8776,708,-1,20241010,2024-10-10,CANCEL,Direct,94.43,False,New_Customer
8964,708,-1,20241010,2024-10-10,PAID,Direct,102.76,False,New_Customer
13669,708,-1,20250526,2025-05-26,PAID,Direct,130.39,False,New_Customer
14593,708,-1,20241016,2024-10-16,PAID,Direct,121.36,False,New_Customer
302,707,-1,20250629,2025-06-29,PAID,Direct,92.05,False,New_Customer
891,707,-1,20250529,2025-05-29,PAID,Direct,91.23,False,New_Customer
5912,707,-1,20240817,2024-08-17,PAID,Push,77.74,False,New_Customer
6457,707,-1,20241102,2024-11-02,CANCEL,Direct,107.17,False,New_Customer
6511,707,-1,20240926,2024-09-26,CANCEL,Direct,107.02,False,New_Customer
14285,707,-1,20250317,2025-03-17,PAID,Direct,64.14,False,New_Customer
717,706,-1,20250223,2025-02-23,CANCEL,SMS,140.13,False,New_Customer
3024,706,-1,20250701,2025-07-01,PAID,Direct,122.23,False,New_Customer
7141,706,-1,20250525,2025-05-25,PAID,Direct,89.28,False,New_Customer
8212,706,-1,20250611,2025-06-11,CANCEL,Social,102.01,False,New_Customer
12627,706,-1,20250209,2025-02-09,PAID,Social,117.27,False,New_Customer
13020,706,-1,20240820,2024-08-20,PAID,SMS,99.66,False,New_Customer
13344,706,-1,20240915,2024-09-15,PAID,Social,128.76,False,New_Customer
366,705,-1,20250407,2025-04-07,CANCEL,SMS,120.0,False,Medium_Value
2169,705,-1,20250607,2025-06-07,CANCEL,SMS,136.31,False,Medium_Value
2414,705,-1,20240713,2024-07-13,PAID,SMS,149.84,False,Medium_Value
4213,705,-1,20250117,2025-01-17,PAID,Push,114.97,False,Medium_Value
8085,705,-1,20250318,2025-03-18,PAID,SMS,146.37,False,Medium_Value
10674,705,-1,20250506,2025-05-06,PAID,Push,119.98,False,Medium_Value
11695,705,-1,20240810,2024-08-10,PAID,SMS,123.31,False,Medium_Value
12361,705,-1,20241124,2024-11-24,PAID,SMS,103.74,False,Medium_Value
5095,704,-1,20240808,2024-08-08,PAID,SMS,81.66,False,Low_Value
13429,704,-1,20250309,2025-03-09,CANCEL,SMS,66.33,False,Low_Value
4954,703,-1,20240716,2024-07-16,CANCEL,Direct,260.07,False,High_Value
5176,703,-1,20241205,2024-12-05,PAID,Direct,233.65,False,High_Value
6561,703,-1,20240915,2024-09-15,PAID,Direct,410.63,False,High_Value
10261,703,-1,20250403,2025-04-03,PAID,SMS,382.79,False,High_Value
10671,703,-1,20250428,2025-04-28,PAID,Direct,354.04,False,High_Value
11498,703,-1,20241013,2024-10-13,PAID,Direct,313.29,False,High_Value
14073,703,-1,20241027,2024-10-27,PAID,Direct,406.12,False,High_Value
2756,702,-1,20240909,2024-09-09,CANCEL,Email,181.29,False,Medium_Value
3095,702,-1,20241027,2024-10-27,PAID,SMS,170.54,False,Medium_Value
4812,702,-1,20240724,2024-07-24,PAID,SMS,158.68,False,Medium_Value
5608,702,-1,20241120,2024-11-20,PAID,Social,123.17,False,Medium_Value
7764,702,-1,20250203,2025-02-03,PAID,SMS,165.42,False,Medium_Value
3600,701,-1,20250605,2025-06-05,PAID,Direct,92.99,False,Low_Value
6107,701,-1,20240721,2024-07-21,CANCEL,Social,81.41,False,Low_Value
6154,701,-1,20250512,2025-05-12,PAID,Social,111.98,False,Low_Value
